# iteration  loss_bc  loss_res  l2_error
9.900000e+03 7.773982e-07 1.595650e+01 1.153808e-02
1.000000e+04 1.298547e-04 8.242214e+00 1.512608e-02
1.010000e+04 9.603691e-05 2.353368e+00 8.417506e-03
1.020000e+04 9.673406e-06 7.351636e-01 3.411557e-03
1.030000e+04 5.306782e-06 8.028536e-01 1.731542e-03
1.040000e+04 7.931779e-06 9.777017e-01 4.178659e-03
1.050000e+04 6.604469e-06 4.807623e-01 2.434729e-03
1.060000e+04 8.205664e-06 7.182147e-01 3.076485e-03
1.070000e+04 2.943675e-07 2.574701e-01 1.891181e-03
1.080000e+04 2.209870e-06 9.985171e-02 1.623001e-03
1.090000e+04 7.181996e-06 5.189753e-01 2.861767e-03
1.100000e+04 1.327469e-06 1.042499e+00 3.001536e-03
1.110000e+04 1.335456e-05 8.929386e-01 6.652176e-03
1.120000e+04 1.252411e-04 6.813093e+00 1.217875e-02
1.130000e+04 1.759825e-05 1.089796e+00 3.716952e-03
1.140000e+04 1.596982e-05 5.871799e-01 5.600134e-03
1.150000e+04 9.293933e-06 2.677856e-01 4.092815e-03
1.160000e+04 1.371608e-05 1.105215e+00 4.442735e-03
1.170000e+04 2.802882e-07 7.479979e-01 5.251628e-03
1.180000e+04 6.525945e-06 1.382622e+00 3.386649e-03
1.190000e+04 9.854676e-06 3.303498e+00 5.027356e-03
1.200000e+04 6.696605e-05 1.021992e+00 6.249802e-03
1.210000e+04 2.067211e-06 4.667245e-01 2.333791e-03
1.220000e+04 2.704533e-06 2.896358e-01 1.445767e-03
1.230000e+04 8.020641e-07 1.771000e-01 3.339905e-03
1.240000e+04 1.607790e-05 2.578187e-01 2.397112e-03
1.250000e+04 9.691110e-06 1.084236e+00 2.145689e-03
1.260000e+04 1.289872e-04 1.367842e+01 1.227695e-02
1.270000e+04 1.756511e-04 3.624806e+00 1.039590e-02
1.280000e+04 1.184394e-05 5.343564e-01 4.488166e-03
1.290000e+04 8.612534e-06 3.865051e-02 1.783015e-03
1.300000e+04 3.129779e-06 1.399890e-01 1.516111e-03
1.310000e+04 1.001277e-06 1.700771e-01 1.021645e-03
1.320000e+04 7.728388e-06 3.201348e-01 3.237713e-03
1.330000e+04 8.092279e-07 1.558679e-01 1.083706e-03
1.340000e+04 3.843806e-06 4.572042e-01 4.292882e-03
1.350000e+04 1.851371e-05 4.801970e-01 3.025541e-03
1.360000e+04 4.289986e-06 4.941728e-01 2.808844e-03
1.370000e+04 1.250970e-06 4.590512e+00 6.912968e-03
1.380000e+04 1.358249e-06 1.590927e+00 2.629168e-03
1.390000e+04 1.639317e-05 2.267797e+00 3.740280e-03
1.400000e+04 1.279052e-05 1.487830e+00 5.131651e-03
1.410000e+04 1.828615e-06 1.290779e-01 1.905269e-03
1.420000e+04 1.075918e-06 6.338342e-02 1.171731e-03
1.430000e+04 1.101421e-07 3.260715e-02 4.787216e-04
1.440000e+04 2.254138e-06 6.168593e-02 1.754872e-03
1.450000e+04 2.446225e-07 4.620782e-01 4.642891e-03
1.460000e+04 3.264616e-05 1.738956e+00 5.984749e-03
1.470000e+04 9.659863e-06 5.283401e-01 3.544216e-03
1.480000e+04 2.344096e-05 8.192505e-01 2.748562e-03
1.490000e+04 1.964869e-06 1.180529e+00 2.468926e-03
1.500000e+04 9.797756e-07 2.594080e-01 1.704010e-03
1.510000e+04 1.338836e-05 3.800061e-01 6.130071e-03
1.520000e+04 3.128137e-06 2.965514e-01 2.940765e-03
1.530000e+04 1.826279e-06 3.124266e-01 1.742133e-03
1.540000e+04 1.340111e-07 9.361831e-02 3.243675e-03
1.550000e+04 1.161945e-07 1.171474e-01 1.095806e-03
1.560000e+04 6.222584e-06 1.141755e+00 5.942251e-03
1.570000e+04 2.844843e-05 1.619872e+00 8.224862e-03
1.580000e+04 6.557384e-06 4.278237e-01 3.341496e-03
1.590000e+04 3.432588e-06 4.384424e-01 1.247924e-03
1.600000e+04 1.015458e-05 7.666591e-01 3.607563e-03
1.610000e+04 1.935440e-06 2.060158e-01 1.281837e-03
1.620000e+04 3.739680e-06 2.670474e-01 1.528612e-03
1.630000e+04 7.855630e-06 1.984063e-01 8.760516e-04
1.640000e+04 8.501047e-07 2.642706e-01 2.601180e-03
1.650000e+04 2.222422e-07 4.324011e-01 2.312476e-03
1.660000e+04 1.295197e-06 3.369350e-01 6.365945e-03
1.670000e+04 4.404826e-06 6.258357e-01 6.743536e-03
1.680000e+04 1.023923e-05 6.173835e-01 5.845797e-03
1.690000e+04 8.233688e-06 8.716419e-01 5.638081e-03
1.700000e+04 4.329249e-06 1.141956e+00 2.247616e-03
1.710000e+04 4.571924e-07 1.571352e-01 2.109980e-03
1.720000e+04 1.301127e-06 6.951930e-02 9.808623e-04
1.730000e+04 2.329445e-08 7.986918e-02 1.051337e-03
1.740000e+04 3.527623e-08 6.274447e-02 1.106010e-03
1.750000e+04 1.784510e-08 7.684571e-02 1.551677e-03
1.760000e+04 1.389560e-06 2.395613e-01 2.137527e-03
1.770000e+04 1.978299e-06 4.644423e-01 9.238998e-03
1.780000e+04 9.822903e-06 6.822234e-01 4.472707e-03
1.790000e+04 6.744239e-06 3.846245e-01 4.802920e-03
1.800000e+04 6.271418e-06 4.652144e+00 4.631227e-03
1.810000e+04 6.656075e-07 1.246871e-01 9.687064e-04
1.820000e+04 5.951621e-08 2.920176e-02 1.511466e-03
1.830000e+04 1.585092e-06 4.175928e-02 9.116486e-04
1.840000e+04 8.144700e-07 3.036108e-02 1.491671e-03
1.850000e+04 7.814290e-08 7.159124e-02 9.014655e-04
1.860000e+04 2.387797e-06 3.051815e-01 2.609902e-03
1.870000e+04 5.261136e-06 7.020904e-01 2.390527e-03
1.880000e+04 1.286958e-05 2.505563e-01 2.983537e-03
1.890000e+04 5.458283e-06 2.601658e-01 3.058264e-03
1.900000e+04 1.275520e-06 1.734183e-01 2.258613e-03
1.910000e+04 1.420099e-05 1.433149e-01 3.587741e-03
1.920000e+04 1.139267e-06 4.478994e-02 7.634968e-04
1.930000e+04 2.314528e-07 9.789063e-02 1.715804e-03
1.940000e+04 5.184856e-06 1.453847e-01 1.633914e-03
1.950000e+04 5.969588e-05 1.192080e+00 3.432976e-03
1.960000e+04 1.204659e-05 5.624611e-01 2.870125e-03
1.970000e+04 1.217411e-05 2.225581e-01 1.423910e-03
1.980000e+04 1.234538e-06 2.483770e-02 1.087774e-03
1.990000e+04 2.199200e-06 7.378130e-02 9.470088e-04
2.000000e+04 1.440355e-06 5.318221e-02 1.644404e-03
2.010000e+04 6.756159e-08 6.322247e-02 6.503918e-04
2.020000e+04 3.976758e-07 9.900595e-02 1.815792e-03
2.030000e+04 3.667375e-06 1.282087e-01 2.192336e-03
2.040000e+04 2.213417e-07 1.913592e-01 4.742533e-03
2.050000e+04 9.868253e-07 3.456306e-01 1.624345e-03
2.060000e+04 5.979312e-06 3.673560e-01 1.910164e-03
2.070000e+04 2.265669e-07 2.165508e-01 2.469794e-03
2.080000e+04 1.593268e-07 2.352030e-02 6.816216e-04
2.090000e+04 4.791504e-07 1.097581e-01 7.183789e-04
2.100000e+04 5.093835e-07 1.063478e-01 7.812688e-04
2.110000e+04 3.972518e-07 4.913981e-02 1.018996e-03
2.120000e+04 3.037714e-06 7.975144e-01 4.590666e-03
2.130000e+04 8.532257e-06 1.304896e+00 3.259557e-03
2.140000e+04 1.308873e-06 1.163588e-01 2.307105e-03
2.150000e+04 1.782518e-07 6.497486e-02 1.440712e-03
2.160000e+04 7.543719e-08 8.715272e-02 1.600348e-03
2.170000e+04 3.063554e-07 3.129512e-02 5.649643e-04
2.180000e+04 3.960970e-07 2.704565e-02 6.863413e-04
2.190000e+04 6.726050e-07 3.568752e-02 4.535344e-04
2.200000e+04 1.004323e-07 8.514257e-02 1.150567e-03
2.210000e+04 1.580935e-07 7.028319e-02 1.310296e-03
2.220000e+04 5.550253e-06 4.374999e-01 1.882438e-03
2.230000e+04 1.052385e-05 4.520113e-01 2.718710e-03
2.240000e+04 4.720961e-07 1.134652e-01 1.076427e-03
2.250000e+04 8.219900e-07 3.843116e-02 1.207551e-03
2.260000e+04 7.764881e-07 8.783372e-02 1.186932e-03
2.270000e+04 1.178243e-06 3.329034e-02 4.097932e-04
2.280000e+04 1.396442e-06 9.143163e-02 1.427164e-03
2.290000e+04 8.658328e-07 3.011977e-02 1.703247e-03
2.300000e+04 3.350566e-07 2.281264e-02 9.139248e-04
2.310000e+04 4.930429e-07 3.239758e-02 1.409553e-03
2.320000e+04 1.187195e-06 5.512716e-02 2.376477e-03
2.330000e+04 2.575896e-07 8.720687e-02 9.271708e-04
2.340000e+04 2.401121e-06 1.603245e-01 1.513389e-03
2.350000e+04 7.957004e-06 3.421022e-01 2.801776e-03
2.360000e+04 8.836821e-07 6.177834e-02 1.325874e-03
2.370000e+04 5.453297e-06 2.903526e-01 2.679998e-03
2.380000e+04 1.611572e-06 1.544535e-01 6.292689e-04
2.390000e+04 3.018752e-06 8.351515e-02 4.763987e-03
2.400000e+04 1.545278e-07 1.169609e-02 3.501078e-04
2.410000e+04 2.667118e-07 3.738823e-02 8.929211e-04
2.420000e+04 9.777217e-07 3.614364e-01 2.756651e-03
2.430000e+04 8.355700e-06 6.623985e-01 2.695679e-03
2.440000e+04 1.697829e-07 2.166697e-02 6.913126e-04
2.450000e+04 3.060277e-07 1.573734e-02 7.998818e-04
2.460000e+04 1.649034e-08 3.550604e-02 4.095452e-04
2.470000e+04 3.034279e-07 1.648597e-02 5.775071e-04
2.480000e+04 8.977964e-07 2.163374e-02 5.413779e-04
2.490000e+04 3.422847e-07 3.384684e-02 4.640845e-04
2.500000e+04 8.242365e-08 2.643608e-01 1.404298e-03
2.510000e+04 9.673344e-08 6.931305e-02 1.088107e-03
2.520000e+04 9.836360e-07 3.338119e-02 8.575070e-04
2.530000e+04 3.583413e-06 8.506471e-02 8.361428e-04
2.540000e+04 7.503449e-08 4.788582e-02 9.373071e-04
2.550000e+04 7.202641e-08 7.609086e-02 2.511916e-03
2.560000e+04 7.677964e-07 5.528807e-02 6.702277e-04
2.570000e+04 3.232773e-07 2.544528e-02 1.689804e-03
2.580000e+04 6.741610e-07 6.554209e-02 1.840305e-03
2.590000e+04 2.029348e-06 2.922349e-01 2.783294e-03
2.600000e+04 1.725076e-06 6.697945e-02 8.726115e-04
2.610000e+04 1.821837e-07 2.148741e-02 3.630247e-04
2.620000e+04 1.501471e-07 2.231355e-02 1.078250e-03
2.630000e+04 6.476322e-07 3.260767e-02 7.245367e-04
