# iteration  l2_NN  l2_FF  l2_mFF
1.290000e+04 8.034269e-03 2.758148e-03 1.783015e-03
1.300000e+04 9.440980e-03 1.692773e-03 1.516111e-03
1.310000e+04 8.405217e-03 1.165935e-03 1.021645e-03
1.320000e+04 8.713909e-03 3.700580e-03 3.237713e-03
1.330000e+04 1.048785e-02 4.922974e-03 1.083706e-03
1.340000e+04 6.709036e-03 3.728122e-03 4.292882e-03
1.350000e+04 7.103787e-03 2.831558e-03 3.025541e-03
1.360000e+04 1.097809e-02 2.217355e-03 2.808844e-03
1.370000e+04 9.399369e-03 2.135511e-03 6.912968e-03
1.380000e+04 6.698853e-03 1.336170e-03 2.629168e-03
1.390000e+04 4.500399e-03 1.236512e-03 3.740280e-03
1.400000e+04 9.064593e-03 1.803360e-03 5.131651e-03
1.410000e+04 6.266126e-03 3.129921e-03 1.905269e-03
1.420000e+04 5.661306e-03 1.028677e-02 1.171731e-03
1.430000e+04 3.185647e-03 2.390862e-03 4.787216e-04
1.440000e+04 5.308186e-03 5.878190e-03 1.754872e-03
1.450000e+04 6.354059e-03 2.845003e-03 4.642891e-03
1.460000e+04 6.097230e-03 1.808737e-03 5.984749e-03
1.470000e+04 6.376537e-03 1.659044e-03 3.544216e-03
1.480000e+04 9.738756e-03 1.453210e-03 2.748562e-03
1.490000e+04 4.324090e-03 1.451895e-03 2.468926e-03
1.500000e+04 9.796613e-03 1.703307e-03 1.704010e-03
1.510000e+04 7.430594e-03 4.244145e-03 6.130071e-03
1.520000e+04 6.676258e-03 1.822922e-03 2.940765e-03
1.530000e+04 8.704947e-03 4.466528e-03 1.742133e-03
1.540000e+04 6.420299e-03 6.694153e-03 3.243675e-03
1.550000e+04 5.490546e-03 1.743333e-03 1.095806e-03
1.560000e+04 5.763959e-03 1.727616e-03 5.942251e-03
1.570000e+04 4.606081e-03 1.289204e-03 8.224862e-03
1.580000e+04 4.425812e-03 1.071411e-03 3.341496e-03
1.590000e+04 7.906892e-03 1.908165e-03 1.247924e-03
1.600000e+04 4.651378e-03 2.523789e-03 3.607563e-03
1.610000e+04 5.669626e-03 2.284084e-03 1.281837e-03
1.620000e+04 4.321538e-03 3.468179e-03 1.528612e-03
1.630000e+04 3.416169e-03 1.319354e-03 8.760516e-04
1.640000e+04 7.920941e-03 1.974179e-03 2.601180e-03
1.650000e+04 1.010215e-02 1.045569e-03 2.312476e-03
1.660000e+04 3.513747e-03 2.006614e-03 6.365945e-03
1.670000e+04 4.108734e-03 2.004376e-03 6.743536e-03
1.680000e+04 5.854463e-03 1.877615e-03 5.845797e-03
1.690000e+04 9.499999e-03 2.641599e-03 5.638081e-03
1.700000e+04 6.766675e-03 4.549397e-03 2.247616e-03
1.710000e+04 2.603107e-03 2.609708e-03 2.109980e-03
1.720000e+04 5.308980e-03 1.913286e-03 9.808623e-04
1.730000e+04 3.555496e-03 1.484887e-03 1.051337e-03
1.740000e+04 4.264186e-03 8.968315e-04 1.106010e-03
1.750000e+04 5.151373e-03 8.210411e-04 1.551677e-03
1.760000e+04 7.665939e-03 2.532699e-03 2.137527e-03
1.770000e+04 6.291429e-03 1.968521e-03 9.238998e-03
1.780000e+04 3.880595e-03 1.395829e-03 4.472707e-03
1.790000e+04 6.337736e-03 1.051810e-03 4.802920e-03
1.800000e+04 3.971731e-03 1.078164e-03 4.631227e-03
1.810000e+04 3.738406e-03 1.072345e-03 9.687064e-04
1.820000e+04 3.285919e-03 3.026049e-03 1.511466e-03
1.830000e+04 4.617688e-03 2.032974e-03 9.116486e-04
1.840000e+04 5.901244e-03 2.450959e-03 1.491671e-03
1.850000e+04 4.635316e-03 1.157456e-03 9.014655e-04
1.860000e+04 3.649598e-03 2.502614e-03 2.609902e-03
1.870000e+04 3.606037e-03 2.804215e-03 2.390527e-03
1.880000e+04 5.910037e-03 1.942938e-03 2.983537e-03
1.890000e+04 6.670957e-03 8.952621e-04 3.058264e-03
1.900000e+04 1.106598e-02 5.313471e-04 2.258613e-03
1.910000e+04 3.805515e-03 4.678906e-04 3.587741e-03
1.920000e+04 3.211241e-03 5.588088e-04 7.634968e-04
1.930000e+04 5.819191e-03 9.365096e-04 1.715804e-03
1.940000e+04 7.001767e-03 2.344015e-03 1.633914e-03
1.950000e+04 3.756917e-03 2.202015e-03 3.432976e-03
1.960000e+04 4.046993e-03 1.971819e-03 2.870125e-03
1.970000e+04 4.691821e-03 9.624944e-04 1.423910e-03
1.980000e+04 2.639390e-03 7.233471e-04 1.087774e-03
1.990000e+04 4.998926e-03 5.520976e-04 9.470088e-04
2.000000e+04 2.293179e-03 6.713059e-04 1.644404e-03
2.010000e+04 5.167277e-03 4.093485e-04 6.503918e-04
2.020000e+04 6.013444e-03 1.537159e-03 1.815792e-03
2.030000e+04 5.437593e-03 1.674197e-03 2.192336e-03
2.040000e+04 3.004703e-03 2.362381e-03 4.742533e-03
2.050000e+04 6.961984e-03 1.837766e-03 1.624345e-03
2.060000e+04 2.668192e-03 1.024355e-03 1.910164e-03
2.070000e+04 2.858235e-03 7.063414e-04 2.469794e-03
2.080000e+04 2.225213e-03 4.489612e-04 6.816216e-04
2.090000e+04 2.390364e-03 5.716546e-04 7.183789e-04
2.100000e+04 4.479448e-03 8.532212e-04 7.812688e-04
2.110000e+04 2.540256e-03 1.435462e-03 1.018996e-03
2.120000e+04 2.297183e-03 1.308011e-03 4.590666e-03
2.130000e+04 2.912622e-03 2.123584e-03 3.259557e-03
2.140000e+04 4.072280e-03 1.546762e-03 2.307105e-03
2.150000e+04 2.556396e-03 5.185805e-04 1.440712e-03
2.160000e+04 2.767203e-03 5.544501e-04 1.600348e-03
2.170000e+04 2.974523e-03 6.506104e-04 5.649643e-04
2.180000e+04 6.597033e-03 6.075766e-04 6.863413e-04
2.190000e+04 2.491648e-03 3.770659e-03 4.535344e-04
2.200000e+04 5.428683e-03 1.970621e-03 1.150567e-03
2.210000e+04 2.774266e-03 4.028139e-04 1.310296e-03
2.220000e+04 3.627687e-03 4.045795e-04 1.882438e-03
2.230000e+04 3.134127e-03 4.710587e-04 2.718710e-03
2.240000e+04 6.237529e-03 3.702454e-04 1.076427e-03
2.250000e+04 4.027343e-03 7.979760e-04 1.207551e-03
2.260000e+04 2.749484e-03 5.556888e-04 1.186932e-03
2.270000e+04 3.242508e-03 9.638697e-04 4.097932e-04
2.280000e+04 3.863788e-03 1.586983e-03 1.427164e-03
2.290000e+04 3.459919e-03 2.092178e-03 1.703247e-03
2.300000e+04 2.075027e-03 2.029954e-03 9.139248e-04
2.310000e+04 2.285187e-03 3.415058e-04 1.409553e-03
2.320000e+04 1.707816e-03 2.731166e-04 2.376477e-03
2.330000e+04 1.907246e-03 1.021825e-03 9.271708e-04
2.340000e+04 2.261031e-03 2.662609e-03 1.513389e-03
2.350000e+04 3.085336e-03 7.939234e-04 2.801776e-03
2.360000e+04 1.984166e-03 5.053027e-04 1.325874e-03
2.370000e+04 6.794638e-03 3.926635e-04 2.679998e-03
2.380000e+04 2.793444e-03 2.135597e-04 6.292689e-04
2.390000e+04 1.859673e-03 7.417965e-04 4.763987e-03
2.400000e+04 3.806985e-03 1.096989e-03 3.501078e-04
2.410000e+04 2.825491e-03 4.042181e-04 8.929211e-04
2.420000e+04 3.413963e-03 1.158642e-03 2.756651e-03
2.430000e+04 2.802355e-03 4.746960e-04 2.695679e-03
2.440000e+04 2.259247e-03 8.312557e-04 6.913126e-04
2.450000e+04 3.847998e-03 7.194737e-04 7.998818e-04
2.460000e+04 3.194439e-03 1.321990e-03 4.095452e-04
2.470000e+04 2.454568e-03 7.878798e-04 5.775071e-04
2.480000e+04 3.810677e-03 5.744958e-04 5.413779e-04
2.490000e+04 2.920552e-03 2.266014e-03 4.640845e-04
2.500000e+04 2.825799e-03 2.592776e-03 1.404298e-03
2.510000e+04 3.025500e-03 8.559904e-04 1.088107e-03
2.520000e+04 1.721274e-03 2.502738e-04 8.575070e-04
2.530000e+04 3.810323e-03 2.561305e-04 8.361428e-04
2.540000e+04 2.324651e-03 4.006015e-04 9.373071e-04
2.550000e+04 2.606362e-03 3.556011e-04 2.511916e-03
2.560000e+04 2.745626e-03 4.029563e-04 6.702277e-04
2.570000e+04 2.604925e-03 6.417894e-04 1.689804e-03
2.580000e+04 2.478331e-03 9.499612e-04 1.840305e-03
2.590000e+04 1.565916e-03 8.510147e-04 2.783294e-03
2.600000e+04 1.192519e-03 5.191901e-04 8.726115e-04
2.610000e+04 2.526433e-03 2.770718e-04 3.630247e-04
2.620000e+04 1.649857e-03 2.907439e-04 1.078250e-03
2.630000e+04 1.650280e-03 4.281711e-04 7.245367e-04
2.640000e+04 1.895724e-03 8.628577e-04 7.040520e-04
2.650000e+04 3.572322e-03 1.087781e-03 1.255223e-03
2.660000e+04 2.100461e-03 5.566056e-04 2.262946e-03
2.670000e+04 3.230355e-03 4.711167e-04 1.160981e-03
2.680000e+04 1.922275e-03 7.743598e-04 1.373524e-03
2.690000e+04 1.547491e-03 7.330296e-04 1.283369e-03
2.700000e+04 1.977495e-03 6.985166e-04 3.676392e-04
2.710000e+04 3.636404e-03 4.930265e-04 5.947424e-04
2.720000e+04 1.561610e-03 1.061174e-03 1.112783e-03
2.730000e+04 3.579714e-03 6.735215e-04 7.281191e-04
2.740000e+04 3.920523e-03 1.315964e-03 7.325023e-04
2.750000e+04 2.753035e-03 5.886745e-04 1.450920e-03
2.760000e+04 1.700286e-03 4.702617e-04 1.009189e-03
2.770000e+04 3.169133e-03 4.920489e-04 5.986323e-04
2.780000e+04 2.882338e-03 5.597703e-04 9.207033e-04
2.790000e+04 1.410681e-03 6.645750e-04 9.998796e-04
2.800000e+04 3.494914e-03 5.905463e-04 3.418311e-04
2.810000e+04 1.867319e-03 7.998811e-04 8.431375e-04
2.820000e+04 1.666814e-03 1.203895e-03 1.823129e-03
2.830000e+04 2.144103e-03 7.604414e-04 1.548129e-03
2.840000e+04 1.234148e-03 5.667934e-04 6.780597e-04
2.850000e+04 1.618809e-03 5.069337e-04 7.968916e-04
2.860000e+04 1.823918e-03 5.180740e-04 1.375627e-03
2.870000e+04 2.209251e-03 4.710508e-04 4.382883e-04
2.880000e+04 1.812499e-03 6.389970e-04 2.528064e-04
2.890000e+04 2.125762e-03 7.495750e-04 6.323751e-04
2.900000e+04 2.635693e-03 1.105857e-03 5.232797e-04
2.910000e+04 1.976490e-03 1.461348e-03 2.505482e-03
2.920000e+04 1.839342e-03 5.322204e-04 6.917942e-04
2.930000e+04 3.314384e-03 4.362310e-04 6.200376e-04
2.940000e+04 2.851334e-03 6.018973e-04 3.063611e-04
2.950000e+04 2.187949e-03 4.902673e-04 4.038555e-04
2.960000e+04 2.296419e-03 1.036204e-03 1.660897e-03
2.970000e+04 3.836531e-03 1.156180e-03 1.125036e-03
2.980000e+04 1.946626e-03 7.197823e-04 5.402625e-04
2.990000e+04 2.974981e-03 5.959980e-04 6.181005e-04
3.000000e+04 1.550001e-03 8.486339e-04 2.982164e-03
3.010000e+04 2.209281e-03 4.377732e-04 6.603113e-04
3.020000e+04 3.967978e-03 7.274308e-04 2.013087e-04
3.030000e+04 1.728401e-03 4.987383e-04 1.114631e-03
3.040000e+04 2.049905e-03 4.989132e-04 1.879784e-04
3.050000e+04 2.809883e-03 4.457343e-04 8.419401e-04
3.060000e+04 1.743512e-03 4.479836e-04 7.704644e-04
3.070000e+04 1.765027e-03 7.290002e-04 1.238914e-03
3.080000e+04 1.840196e-03 5.550339e-04 1.807509e-03
3.090000e+04 2.603358e-03 1.066499e-03 8.799596e-04
3.100000e+04 2.259194e-03 3.700197e-04 4.476781e-04
3.110000e+04 4.038930e-03 5.388881e-04 2.558378e-04
3.120000e+04 2.214907e-03 7.185924e-04 6.353985e-04
3.130000e+04 2.080249e-03 5.699176e-04 4.769363e-04
3.140000e+04 2.060554e-03 3.653951e-04 5.042068e-04
3.150000e+04 1.982769e-03 3.537114e-04 6.654261e-04
3.160000e+04 2.396815e-03 4.269386e-04 1.214333e-03
3.170000e+04 3.344461e-03 7.089125e-04 1.916723e-04
3.180000e+04 1.350292e-03 1.170154e-03 5.329007e-04
3.190000e+04 2.817439e-03 1.287001e-03 4.272310e-04
3.200000e+04 2.240864e-03 3.167876e-04 4.867037e-04
3.210000e+04 1.975732e-03 3.818796e-04 2.739551e-04
3.220000e+04 1.871555e-03 3.184983e-04 3.698540e-04
3.230000e+04 1.810988e-03 5.001162e-04 2.601822e-04
3.240000e+04 2.387546e-03 3.996382e-04 6.430768e-04
3.250000e+04 1.321428e-03 5.481662e-04 1.464453e-03
3.260000e+04 1.657998e-03 4.720379e-04 7.909381e-04
3.270000e+04 1.721643e-03 6.405765e-04 2.733947e-04
3.280000e+04 1.551887e-03 7.988444e-04 3.606239e-04
3.290000e+04 1.914664e-03 6.669816e-04 2.943701e-04
3.300000e+04 1.904380e-03 4.682699e-04 2.629780e-04
3.310000e+04 1.312887e-03 5.232306e-04 9.532583e-04
3.320000e+04 1.566080e-03 5.853009e-04 2.637442e-04
3.330000e+04 2.450749e-03 7.269899e-04 3.465380e-04
3.340000e+04 2.045719e-03 5.472507e-04 4.044239e-04
3.350000e+04 2.368759e-03 5.669402e-04 6.027859e-04
3.360000e+04 1.720920e-03 4.973768e-04 6.711160e-04
3.370000e+04 2.073263e-03 7.776457e-04 1.080372e-03
3.380000e+04 1.655444e-03 3.902343e-04 9.611282e-04
3.390000e+04 1.808917e-03 5.181497e-04 3.850219e-04
3.400000e+04 2.344816e-03 6.872209e-04 4.113923e-04
3.410000e+04 2.879879e-03 3.996702e-04 7.334278e-04
3.420000e+04 1.629012e-03 4.102162e-04 1.323363e-03
3.430000e+04 1.617607e-03 6.840427e-04 5.177955e-04
3.440000e+04 2.192773e-03 4.082796e-04 4.170422e-04
3.450000e+04 1.670084e-03 3.944470e-04 5.110318e-04
3.460000e+04 1.555563e-03 7.682443e-04 5.460432e-04
3.470000e+04 2.247650e-03 4.129972e-04 6.879439e-04
3.480000e+04 1.890897e-03 5.240257e-04 4.550926e-04
3.490000e+04 1.847184e-03 3.485379e-04 8.316820e-04
3.500000e+04 2.352986e-03 3.317927e-04 6.294270e-04
3.510000e+04 1.474938e-03 6.507867e-04 3.546805e-04
3.520000e+04 2.389465e-03 5.650005e-04 1.011603e-03
3.530000e+04 1.618136e-03 9.518211e-04 6.032396e-04
3.540000e+04 1.657270e-03 4.912319e-04 2.491611e-04
3.550000e+04 2.529603e-03 3.229561e-04 5.019103e-04
3.560000e+04 1.216504e-03 6.132619e-04 4.987998e-04
3.570000e+04 2.160657e-03 5.526030e-04 3.982410e-04
3.580000e+04 1.903420e-03 6.546618e-04 4.705378e-04
3.590000e+04 1.764916e-03 5.038221e-04 4.126886e-04
3.600000e+04 1.443844e-03 6.318448e-04 8.743175e-04
3.610000e+04 2.389896e-03 5.010120e-04 7.244430e-04
3.620000e+04 1.732672e-03 3.951771e-04 2.584804e-04
3.630000e+04 1.213390e-03 5.921943e-04 6.350994e-04
3.640000e+04 1.424471e-03 4.025966e-04 1.099920e-03
3.650000e+04 1.484082e-03 5.173178e-04 9.813827e-04
3.660000e+04 1.072119e-03 4.140381e-04 1.556749e-04
3.670000e+04 2.909118e-03 6.750922e-04 6.715584e-04
3.680000e+04 1.564559e-03 3.892138e-04 2.725917e-04
3.690000e+04 1.579945e-03 3.865989e-04 5.625021e-04
3.700000e+04 1.321776e-03 4.240968e-04 4.639965e-04
3.710000e+04 1.668169e-03 4.549908e-04 6.583971e-04
3.720000e+04 1.482124e-03 4.041219e-04 2.285392e-04
3.730000e+04 1.042325e-03 6.873688e-04 4.441392e-04
3.740000e+04 2.018329e-03 3.150767e-04 2.739946e-04
3.750000e+04 1.725983e-03 3.801520e-04 2.614925e-04
3.760000e+04 1.316043e-03 4.403720e-04 5.477645e-04
3.770000e+04 1.425975e-03 2.762839e-04 4.463656e-04
3.780000e+04 1.515476e-03 5.498047e-04 3.859925e-04
3.790000e+04 1.304637e-03 3.952184e-04 5.161343e-04
3.800000e+04 2.352148e-03 4.495280e-04 6.266361e-04
3.810000e+04 2.227825e-03 5.020598e-04 6.492233e-04
3.820000e+04 2.020477e-03 4.712363e-04 4.049421e-04
3.830000e+04 2.796659e-03 5.438123e-04 2.029136e-04
3.840000e+04 2.129563e-03 4.585826e-04 2.676756e-04
3.850000e+04 1.776260e-03 3.523059e-04 3.464273e-04
3.860000e+04 1.532881e-03 3.960082e-04 2.198200e-04
3.870000e+04 2.275830e-03 4.306029e-04 2.683193e-04
3.880000e+04 2.387120e-03 3.180440e-04 2.786706e-04
3.890000e+04 1.343846e-03 4.957482e-04 4.919623e-04
3.900000e+04 2.473549e-03 3.559150e-04 1.776698e-04
3.910000e+04 2.553700e-03 3.889648e-04 6.767028e-04
3.920000e+04 1.262811e-03 5.379403e-04 7.341408e-04
3.930000e+04 1.798163e-03 5.941632e-04 2.393287e-04
3.940000e+04 1.622146e-03 3.868283e-04 4.478585e-04
3.950000e+04 1.080104e-03 3.405874e-04 3.536418e-04
3.960000e+04 1.365822e-03 4.575909e-04 3.017309e-04
3.970000e+04 1.765701e-03 4.515210e-04 5.004384e-04
3.980000e+04 1.039493e-03 3.760532e-04 2.578014e-04
3.990000e+04 2.178001e-03 3.906781e-04 1.282631e-04
