# iteration  loss_bc  loss_res  l2_error
8.000000e+03 4.224809e-01 4.429614e+01 3.683527e-01
8.100000e+03 4.335000e-01 3.920043e+01 3.475649e-01
8.200000e+03 3.999188e-01 3.146533e+01 3.647677e-01
8.300000e+03 4.200172e-01 3.350532e+01 3.488871e-01
8.400000e+03 3.392190e-01 2.454884e+01 3.143928e-01
8.500000e+03 3.040102e-01 3.431511e+01 3.143488e-01
8.600000e+03 2.724013e-01 2.478950e+01 2.899783e-01
8.700000e+03 3.232450e-01 3.315949e+01 2.996497e-01
8.800000e+03 2.972479e-01 2.663632e+01 2.897808e-01
8.900000e+03 2.446773e-01 2.534201e+01 2.711242e-01
9.000000e+03 2.741461e-01 2.568602e+01 2.627964e-01
9.100000e+03 2.255500e-01 2.127491e+01 2.517747e-01
9.200000e+03 2.276124e-01 2.511915e+01 2.577100e-01
9.300000e+03 2.423478e-01 3.929492e+01 2.702122e-01
9.400000e+03 1.986132e-01 2.192155e+01 2.419981e-01
9.500000e+03 2.381219e-01 1.538091e+01 2.497670e-01
9.600000e+03 1.930495e-01 3.546218e+01 2.448529e-01
9.700000e+03 2.480802e-01 2.486401e+01 2.296694e-01
9.800000e+03 2.321002e-01 2.421272e+01 2.547611e-01
9.900000e+03 2.074858e-01 1.736812e+01 2.367548e-01
1.000000e+04 1.844702e-01 2.124173e+01 2.289576e-01
1.010000e+04 2.004937e-01 2.270726e+01 2.258773e-01
1.020000e+04 1.991692e-01 1.934109e+01 2.186181e-01
1.030000e+04 1.744395e-01 2.903757e+01 2.280447e-01
1.040000e+04 1.709488e-01 2.239758e+01 2.225969e-01
1.050000e+04 1.873983e-01 1.907232e+01 2.363997e-01
1.060000e+04 1.739358e-01 1.636366e+01 2.167010e-01
1.070000e+04 1.997546e-01 2.320298e+01 2.308306e-01
1.080000e+04 1.464270e-01 2.002222e+01 2.048862e-01
1.090000e+04 1.422571e-01 1.566161e+01 2.007130e-01
1.100000e+04 1.532257e-01 1.840754e+01 1.998729e-01
1.110000e+04 1.496793e-01 1.735776e+01 2.133878e-01
1.120000e+04 1.557394e-01 1.617531e+01 2.026957e-01
1.130000e+04 1.497922e-01 1.582093e+01 2.124693e-01
1.140000e+04 1.571269e-01 1.703670e+01 2.039521e-01
1.150000e+04 1.302996e-01 1.450550e+01 2.015487e-01
1.160000e+04 1.520728e-01 2.082407e+01 1.963304e-01
1.170000e+04 1.296885e-01 1.355825e+01 1.854948e-01
1.180000e+04 1.365202e-01 1.412698e+01 2.047070e-01
1.190000e+04 1.396720e-01 1.735421e+01 1.838595e-01
1.200000e+04 1.385843e-01 1.613646e+01 1.940215e-01
1.210000e+04 1.340921e-01 1.266151e+01 1.828404e-01
1.220000e+04 1.410400e-01 1.148285e+01 1.931932e-01
1.230000e+04 1.032764e-01 1.559965e+01 1.653736e-01
1.240000e+04 1.099523e-01 1.770524e+01 1.802574e-01
1.250000e+04 1.001499e-01 1.332282e+01 1.846386e-01
1.260000e+04 1.135373e-01 1.308044e+01 1.734457e-01
1.270000e+04 1.153364e-01 1.000650e+01 1.708638e-01
1.280000e+04 1.127821e-01 1.501652e+01 1.631374e-01
1.290000e+04 1.060900e-01 1.132084e+01 1.721843e-01
1.300000e+04 9.811066e-02 1.262298e+01 1.716555e-01
1.310000e+04 1.050217e-01 1.429121e+01 1.663798e-01
1.320000e+04 1.100543e-01 1.165198e+01 1.612464e-01
1.330000e+04 1.033348e-01 1.292283e+01 1.604230e-01
1.340000e+04 9.237726e-02 1.494029e+01 1.701791e-01
1.350000e+04 9.275948e-02 1.345548e+01 1.642857e-01
1.360000e+04 9.985638e-02 1.146678e+01 1.577043e-01
1.370000e+04 1.050736e-01 1.224830e+01 1.628285e-01
1.380000e+04 9.256522e-02 9.191591e+00 1.687064e-01
1.390000e+04 1.121950e-01 1.214562e+01 1.706342e-01
1.400000e+04 8.588468e-02 1.078352e+01 1.516259e-01
1.410000e+04 1.133900e-01 1.230559e+01 1.552163e-01
1.420000e+04 1.008151e-01 1.558853e+01 1.556946e-01
1.430000e+04 1.013829e-01 1.634807e+01 1.533591e-01
1.440000e+04 8.834818e-02 1.272771e+01 1.547973e-01
1.450000e+04 9.914596e-02 1.260716e+01 1.602971e-01
1.460000e+04 7.910600e-02 9.321527e+00 1.550818e-01
1.470000e+04 8.424859e-02 9.964459e+00 1.474771e-01
1.480000e+04 8.662906e-02 1.116676e+01 1.443279e-01
1.490000e+04 9.103063e-02 9.803164e+00 1.430931e-01
1.500000e+04 6.741329e-02 1.014960e+01 1.501962e-01
1.510000e+04 7.898261e-02 7.970892e+00 1.429000e-01
1.520000e+04 7.604668e-02 1.226534e+01 1.483603e-01
1.530000e+04 7.619996e-02 1.259973e+01 1.397073e-01
1.540000e+04 6.482625e-02 1.093642e+01 1.368544e-01
1.550000e+04 7.916813e-02 1.098912e+01 1.428828e-01
1.560000e+04 8.169574e-02 1.186353e+01 1.405639e-01
1.570000e+04 8.001477e-02 1.137797e+01 1.579352e-01
1.580000e+04 6.147070e-02 1.060802e+01 1.367371e-01
1.590000e+04 6.707624e-02 8.107396e+00 1.374407e-01
1.600000e+04 7.479806e-02 1.090990e+01 1.381685e-01
1.610000e+04 7.242240e-02 1.044868e+01 1.261730e-01
1.620000e+04 6.264733e-02 1.019034e+01 1.274784e-01
1.630000e+04 8.137470e-02 1.556299e+01 1.550976e-01
1.640000e+04 8.019833e-02 1.084303e+01 1.253727e-01
1.650000e+04 7.563487e-02 1.036083e+01 1.379478e-01
1.660000e+04 5.846960e-02 9.146086e+00 1.309236e-01
1.670000e+04 6.118299e-02 8.788268e+00 1.291156e-01
1.680000e+04 6.034198e-02 7.404526e+00 1.275250e-01
1.690000e+04 6.677535e-02 1.080185e+01 1.386318e-01
1.700000e+04 6.683338e-02 7.866886e+00 1.425097e-01
1.710000e+04 5.339982e-02 7.948180e+00 1.309223e-01
1.720000e+04 6.664819e-02 1.144529e+01 1.265978e-01
1.730000e+04 4.859268e-02 7.631804e+00 1.186715e-01
1.740000e+04 5.265165e-02 1.018693e+01 1.321989e-01
1.750000e+04 6.341620e-02 9.520198e+00 1.329302e-01
1.760000e+04 5.784510e-02 6.597341e+00 1.288358e-01
1.770000e+04 5.153622e-02 7.480995e+00 1.340052e-01
1.780000e+04 5.458973e-02 7.784389e+00 1.262002e-01
1.790000e+04 5.895542e-02 7.481603e+00 1.245194e-01
1.800000e+04 6.152656e-02 8.473121e+00 1.220709e-01
1.810000e+04 5.524402e-02 1.062120e+01 1.181601e-01
1.820000e+04 5.542379e-02 9.138093e+00 1.286409e-01
1.830000e+04 5.221919e-02 7.804955e+00 1.232189e-01
1.840000e+04 4.963825e-02 7.109117e+00 1.100760e-01
1.850000e+04 5.049622e-02 8.767108e+00 1.222713e-01
1.860000e+04 4.652779e-02 7.648232e+00 1.110901e-01
1.870000e+04 5.091524e-02 7.333665e+00 1.213515e-01
1.880000e+04 5.896239e-02 6.076090e+00 1.237990e-01
1.890000e+04 6.097183e-02 7.604449e+00 1.264546e-01
1.900000e+04 6.198268e-02 5.505668e+00 1.186795e-01
1.910000e+04 5.671999e-02 6.314224e+00 1.150280e-01
1.920000e+04 4.285220e-02 7.783793e+00 1.176456e-01
1.930000e+04 5.086805e-02 8.675955e+00 1.154848e-01
1.940000e+04 5.489667e-02 6.561644e+00 1.170742e-01
1.950000e+04 4.241902e-02 6.266873e+00 1.048564e-01
1.960000e+04 4.362906e-02 6.158966e+00 1.203310e-01
1.970000e+04 4.620875e-02 7.550359e+00 1.147386e-01
1.980000e+04 5.318227e-02 7.437120e+00 1.201644e-01
1.990000e+04 4.727008e-02 6.659965e+00 1.199642e-01
2.000000e+04 4.708467e-02 6.137506e+00 1.092343e-01
2.010000e+04 4.219659e-02 7.776595e+00 1.020555e-01
2.020000e+04 4.103453e-02 5.224860e+00 1.082336e-01
2.030000e+04 4.409296e-02 6.116296e+00 1.077875e-01
2.040000e+04 4.423389e-02 5.778226e+00 1.004272e-01
2.050000e+04 4.240787e-02 7.717119e+00 1.179461e-01
2.060000e+04 4.553957e-02 5.265141e+00 1.042017e-01
2.070000e+04 3.679775e-02 9.341127e+00 1.008791e-01
2.080000e+04 4.153114e-02 7.026732e+00 1.060699e-01
2.090000e+04 4.730789e-02 7.715969e+00 9.958973e-02
2.100000e+04 4.991864e-02 6.412060e+00 9.598840e-02
2.110000e+04 3.510705e-02 6.997280e+00 9.799546e-02
2.120000e+04 3.885984e-02 6.107276e+00 1.009720e-01
2.130000e+04 3.926928e-02 6.538029e+00 1.018934e-01
2.140000e+04 3.996181e-02 4.735878e+00 1.062947e-01
2.150000e+04 3.740519e-02 6.406884e+00 9.897902e-02
2.160000e+04 4.344001e-02 5.358860e+00 1.059569e-01
2.170000e+04 4.408757e-02 6.440799e+00 9.924736e-02
2.180000e+04 3.909822e-02 5.649812e+00 9.621273e-02
2.190000e+04 3.878897e-02 6.216152e+00 1.032305e-01
2.200000e+04 3.933839e-02 4.900730e+00 9.810445e-02
2.210000e+04 4.541295e-02 5.727446e+00 9.796701e-02
2.220000e+04 3.825378e-02 5.535451e+00 9.892805e-02
2.230000e+04 3.765196e-02 6.941245e+00 9.289462e-02
2.240000e+04 4.323290e-02 5.668628e+00 9.905175e-02
2.250000e+04 3.741702e-02 5.625636e+00 1.009968e-01
2.260000e+04 3.380389e-02 5.679458e+00 9.816085e-02
2.270000e+04 3.997437e-02 6.658042e+00 1.020483e-01
2.280000e+04 3.603111e-02 6.051046e+00 9.547746e-02
2.290000e+04 3.354782e-02 5.339287e+00 9.798703e-02
2.300000e+04 3.680955e-02 5.233456e+00 9.245879e-02
2.310000e+04 3.581009e-02 5.835692e+00 9.793775e-02
2.320000e+04 3.924888e-02 6.537432e+00 9.726047e-02
2.330000e+04 3.499167e-02 4.924259e+00 9.844459e-02
2.340000e+04 3.470539e-02 5.399177e+00 9.961212e-02
2.350000e+04 3.505979e-02 5.908369e+00 9.334562e-02
2.360000e+04 3.595491e-02 6.227312e+00 9.222260e-02
2.370000e+04 3.383371e-02 5.824197e+00 9.351193e-02
2.380000e+04 3.516371e-02 6.149252e+00 9.559779e-02
2.390000e+04 3.071539e-02 6.365726e+00 9.332188e-02
2.400000e+04 3.847942e-02 5.785919e+00 9.215866e-02
2.410000e+04 3.375441e-02 4.770838e+00 9.067786e-02
2.420000e+04 3.390530e-02 5.984129e+00 9.189665e-02
2.430000e+04 3.493256e-02 6.242243e+00 9.429398e-02
2.440000e+04 3.092652e-02 5.187613e+00 9.032455e-02
2.450000e+04 3.528509e-02 4.362820e+00 9.064407e-02
2.460000e+04 3.185202e-02 4.222085e+00 9.031118e-02
2.470000e+04 3.191360e-02 4.461991e+00 9.164771e-02
2.480000e+04 3.137715e-02 5.684694e+00 8.920706e-02
2.490000e+04 3.240590e-02 4.749588e+00 9.050644e-02
2.500000e+04 3.237834e-02 4.658686e+00 9.153305e-02
2.510000e+04 2.804403e-02 5.001133e+00 9.105891e-02
2.520000e+04 3.383293e-02 5.088684e+00 9.414840e-02
2.530000e+04 3.402709e-02 5.145454e+00 8.939251e-02
2.540000e+04 2.924157e-02 4.977086e+00 8.839464e-02
2.550000e+04 3.077089e-02 5.604121e+00 8.884507e-02
2.560000e+04 2.932015e-02 5.384469e+00 8.786207e-02
2.570000e+04 3.283407e-02 4.330638e+00 8.970513e-02
2.580000e+04 3.241652e-02 5.402424e+00 9.454488e-02
2.590000e+04 2.837021e-02 4.952183e+00 8.781854e-02
2.600000e+04 3.184795e-02 4.017769e+00 8.518903e-02
2.610000e+04 2.693022e-02 4.041011e+00 8.775104e-02
2.620000e+04 3.126653e-02 4.032711e+00 9.274877e-02
2.630000e+04 3.230406e-02 4.821018e+00 8.486848e-02
2.640000e+04 3.175634e-02 4.474953e+00 9.015696e-02
2.650000e+04 3.051687e-02 4.856920e+00 8.844119e-02
2.660000e+04 2.710385e-02 4.420756e+00 8.581146e-02
2.670000e+04 3.078667e-02 5.624890e+00 8.755856e-02
2.680000e+04 3.054696e-02 4.193635e+00 8.770186e-02
2.690000e+04 2.972202e-02 4.812726e+00 8.709444e-02
2.700000e+04 2.828441e-02 4.960598e+00 8.465633e-02
2.710000e+04 2.305903e-02 4.191171e+00 8.535005e-02
2.720000e+04 2.602179e-02 4.012775e+00 8.659243e-02
2.730000e+04 3.090564e-02 4.582337e+00 8.313246e-02
2.740000e+04 2.862658e-02 3.819646e+00 8.346893e-02
2.750000e+04 2.691361e-02 4.686202e+00 8.376212e-02
2.760000e+04 2.308391e-02 8.876548e+00 8.430316e-02
2.770000e+04 2.854514e-02 4.688720e+00 8.460822e-02
2.780000e+04 2.986730e-02 4.538142e+00 8.629787e-02
2.790000e+04 2.945649e-02 4.136605e+00 8.346146e-02
2.800000e+04 2.843124e-02 4.424140e+00 8.432490e-02
2.810000e+04 2.919443e-02 4.418430e+00 8.353092e-02
2.820000e+04 3.139973e-02 4.479180e+00 8.407732e-02
2.830000e+04 2.799088e-02 5.640961e+00 8.516704e-02
2.840000e+04 2.593930e-02 4.506643e+00 8.338725e-02
2.850000e+04 2.965050e-02 5.536698e+00 8.058320e-02
2.860000e+04 2.582992e-02 3.920305e+00 8.251032e-02
2.870000e+04 2.302325e-02 4.111699e+00 8.411294e-02
2.880000e+04 2.485034e-02 3.481628e+00 8.121919e-02
2.890000e+04 2.874744e-02 5.403878e+00 8.415382e-02
2.900000e+04 2.693434e-02 3.822118e+00 8.604045e-02
2.910000e+04 2.534662e-02 3.864056e+00 8.331936e-02
2.920000e+04 2.897917e-02 3.312622e+00 8.162658e-02
2.930000e+04 2.351200e-02 4.162963e+00 7.872763e-02
2.940000e+04 2.447425e-02 3.465514e+00 8.092551e-02
2.950000e+04 2.715997e-02 3.862076e+00 8.082342e-02
2.960000e+04 2.658403e-02 4.596939e+00 7.966617e-02
2.970000e+04 2.527692e-02 4.799296e+00 8.162072e-02
2.980000e+04 2.952231e-02 5.979061e+00 8.249704e-02
2.990000e+04 2.853503e-02 4.724195e+00 8.159947e-02
3.000000e+04 2.873418e-02 5.018976e+00 8.076711e-02
3.010000e+04 2.696199e-02 4.473242e+00 8.123433e-02
3.020000e+04 2.516746e-02 4.168818e+00 8.148417e-02
3.030000e+04 2.658504e-02 3.992281e+00 7.849393e-02
3.040000e+04 2.362105e-02 4.101770e+00 7.868818e-02
3.050000e+04 2.576992e-02 4.993797e+00 8.042580e-02
3.060000e+04 2.504920e-02 3.483542e+00 7.952213e-02
3.070000e+04 2.340643e-02 4.738393e+00 8.067895e-02
3.080000e+04 2.289519e-02 3.815688e+00 7.973376e-02
3.090000e+04 2.497892e-02 3.891529e+00 7.890188e-02
3.100000e+04 2.372711e-02 4.959692e+00 8.086752e-02
3.110000e+04 2.329551e-02 4.736066e+00 7.668808e-02
3.120000e+04 2.657471e-02 3.659414e+00 8.056580e-02
3.130000e+04 2.654178e-02 4.030859e+00 7.787374e-02
3.140000e+04 2.469312e-02 3.584717e+00 8.179259e-02
3.150000e+04 2.804632e-02 3.970199e+00 7.903672e-02
3.160000e+04 2.862656e-02 3.730841e+00 8.017737e-02
3.170000e+04 2.262107e-02 3.917048e+00 7.876670e-02
3.180000e+04 2.724833e-02 3.917490e+00 7.966254e-02
3.190000e+04 2.396243e-02 3.690125e+00 7.824928e-02
3.200000e+04 2.305418e-02 4.190786e+00 7.974451e-02
3.210000e+04 2.306469e-02 3.852869e+00 7.920194e-02
3.220000e+04 2.358800e-02 3.618207e+00 7.880857e-02
3.230000e+04 2.477694e-02 6.603212e+00 8.104385e-02
3.240000e+04 2.533515e-02 3.274619e+00 7.661507e-02
3.250000e+04 2.215231e-02 3.742793e+00 7.875440e-02
3.260000e+04 2.772728e-02 6.875630e+00 7.849554e-02
3.270000e+04 2.517696e-02 3.673319e+00 7.824868e-02
3.280000e+04 2.364547e-02 4.144262e+00 7.720664e-02
3.290000e+04 2.694244e-02 4.674435e+00 7.847876e-02
3.300000e+04 2.294390e-02 5.453285e+00 7.684493e-02
3.310000e+04 2.527720e-02 2.701193e+00 7.836876e-02
3.320000e+04 2.595300e-02 3.916595e+00 7.733519e-02
3.330000e+04 2.626533e-02 2.889140e+00 7.648713e-02
3.340000e+04 2.585780e-02 3.309553e+00 7.780584e-02
3.350000e+04 2.397018e-02 3.310352e+00 7.851777e-02
3.360000e+04 2.361779e-02 3.662714e+00 7.556888e-02
3.370000e+04 2.419887e-02 3.799158e+00 7.727972e-02
3.380000e+04 2.440647e-02 3.793185e+00 7.688851e-02
3.390000e+04 2.508989e-02 3.353387e+00 7.550222e-02
3.400000e+04 2.755939e-02 4.173316e+00 7.804979e-02
3.410000e+04 2.327870e-02 2.952629e+00 7.578511e-02
3.420000e+04 2.411261e-02 3.625611e+00 7.763565e-02
3.430000e+04 2.375470e-02 3.854471e+00 7.573080e-02
3.440000e+04 2.310479e-02 3.117618e+00 7.571455e-02
3.450000e+04 2.607649e-02 2.770468e+00 7.541686e-02
3.460000e+04 2.448550e-02 4.604081e+00 7.639817e-02
3.470000e+04 2.587998e-02 3.544378e+00 7.606918e-02
3.480000e+04 2.527216e-02 3.924936e+00 7.737016e-02
3.490000e+04 2.371294e-02 3.963052e+00 7.738578e-02
3.500000e+04 2.498086e-02 3.703151e+00 7.668638e-02
3.510000e+04 2.456156e-02 3.338003e+00 7.776432e-02
3.520000e+04 2.317166e-02 4.093080e+00 7.767981e-02
3.530000e+04 2.360860e-02 3.559435e+00 7.522388e-02
3.540000e+04 2.254190e-02 3.830564e+00 7.692700e-02
3.550000e+04 2.075586e-02 2.623388e+00 7.557125e-02
3.560000e+04 2.517163e-02 2.921194e+00 7.506862e-02
3.570000e+04 2.255784e-02 3.859133e+00 7.479366e-02
3.580000e+04 2.221513e-02 5.854083e+00 7.536813e-02
3.590000e+04 2.275186e-02 2.597535e+00 7.550988e-02
3.600000e+04 2.760504e-02 3.818391e+00 7.791705e-02
3.610000e+04 2.288110e-02 3.870332e+00 7.446365e-02
3.620000e+04 2.499182e-02 3.996762e+00 7.527036e-02
3.630000e+04 2.084087e-02 4.054923e+00 7.637904e-02
3.640000e+04 2.662221e-02 3.523996e+00 7.539086e-02
3.650000e+04 2.255326e-02 3.675050e+00 7.522711e-02
3.660000e+04 2.398013e-02 3.713203e+00 7.455188e-02
3.670000e+04 2.497246e-02 3.265457e+00 7.575717e-02
3.680000e+04 2.598786e-02 3.381080e+00 7.427549e-02
3.690000e+04 2.309093e-02 3.942352e+00 7.445793e-02
3.700000e+04 2.160506e-02 3.522371e+00 7.479590e-02
3.710000e+04 2.289094e-02 3.852352e+00 7.546706e-02
3.720000e+04 2.178692e-02 3.028168e+00 7.731598e-02
3.730000e+04 2.432943e-02 2.467554e+00 7.590935e-02
3.740000e+04 2.213771e-02 3.795178e+00 7.580867e-02
3.750000e+04 2.114217e-02 3.800668e+00 7.449873e-02
3.760000e+04 2.723043e-02 2.849579e+00 7.489466e-02
3.770000e+04 2.155446e-02 3.969592e+00 7.671439e-02
3.780000e+04 2.274228e-02 3.878157e+00 7.453941e-02
3.790000e+04 2.483010e-02 3.067225e+00 7.670619e-02
3.800000e+04 2.322575e-02 3.279864e+00 7.580142e-02
3.810000e+04 2.110952e-02 3.634445e+00 7.507819e-02
3.820000e+04 2.087204e-02 3.202780e+00 7.436249e-02
3.830000e+04 2.217262e-02 3.245649e+00 7.474265e-02
3.840000e+04 2.153548e-02 4.829354e+00 7.491526e-02
3.850000e+04 2.196975e-02 3.015856e+00 7.566758e-02
3.860000e+04 2.268038e-02 2.969134e+00 7.634627e-02
3.870000e+04 2.304828e-02 3.355847e+00 7.366251e-02
3.880000e+04 2.434621e-02 3.930438e+00 7.444713e-02
3.890000e+04 2.391942e-02 3.078662e+00 7.422334e-02
3.900000e+04 2.237940e-02 3.603388e+00 7.261464e-02
3.910000e+04 2.281976e-02 3.393138e+00 7.516613e-02
3.920000e+04 2.189464e-02 3.380764e+00 7.512586e-02
3.930000e+04 2.539963e-02 3.887406e+00 7.257615e-02
3.940000e+04 2.501822e-02 2.776113e+00 7.334227e-02
3.950000e+04 2.429607e-02 3.614090e+00 7.413605e-02
3.960000e+04 2.467527e-02 3.444199e+00 7.365890e-02
3.970000e+04 2.479354e-02 3.690036e+00 7.451029e-02
3.980000e+04 2.146287e-02 3.551111e+00 7.441208e-02
3.990000e+04 2.258493e-02 3.274805e+00 7.539496e-02
