# iteration  loss_bc  loss_res  l2_error
8.600000e+03 3.115389e-01 5.576465e+02 2.989713e-01
8.700000e+03 3.156315e-01 3.978085e+02 3.022585e-01
8.800000e+03 3.201146e-01 1.242980e+01 3.008451e-01
8.900000e+03 3.201194e-01 4.070077e+00 2.991449e-01
9.000000e+03 3.197689e-01 5.904591e+00 2.981999e-01
9.100000e+03 3.206908e-01 6.700673e+00 2.978266e-01
9.200000e+03 3.155664e-01 5.370720e+00 2.968212e-01
9.300000e+03 3.129780e-01 1.159235e+01 2.961306e-01
9.400000e+03 3.109333e-01 1.911524e+01 2.962130e-01
9.500000e+03 2.977055e-01 3.111831e+02 2.994323e-01
9.600000e+03 3.058417e-01 1.275997e+02 2.958318e-01
9.700000e+03 3.117014e-01 8.840789e+01 2.968963e-01
9.800000e+03 3.131983e-01 3.932734e+01 2.964360e-01
