# iteration  loss_bc  loss_res  l2_error
7.100000e+03 8.348073e-06 3.859186e-03 3.014425e-03
7.200000e+03 3.001351e-05 2.061475e-03 5.397448e-03
7.300000e+03 1.175650e-05 1.566058e-03 1.730193e-03
7.400000e+03 5.549855e-05 9.467229e-04 4.429248e-03
7.500000e+03 4.269405e-06 7.297821e-03 5.438717e-03
7.600000e+03 4.010567e-05 1.273950e-02 4.402409e-03
7.700000e+03 2.127937e-05 7.747862e-04 2.106625e-03
7.800000e+03 3.604419e-05 2.180519e-03 7.064769e-03
7.900000e+03 2.609364e-05 1.538277e-03 3.398664e-03
8.000000e+03 3.763033e-06 1.413986e-03 2.174716e-03
8.100000e+03 1.968789e-05 1.154916e-03 3.997371e-03
8.200000e+03 6.164094e-06 7.113604e-03 6.409481e-03
8.300000e+03 8.898698e-06 8.192080e-04 4.672653e-03
8.400000e+03 1.354537e-04 5.721814e-03 2.723983e-03
8.500000e+03 2.364793e-06 1.650672e-03 3.774580e-03
8.600000e+03 4.477655e-06 1.367259e-03 4.974358e-03
8.700000e+03 4.350829e-05 2.144373e-03 2.400247e-03
8.800000e+03 2.243833e-06 6.087665e-04 1.921163e-03
8.900000e+03 1.716715e-05 1.947280e-03 1.440558e-03
9.000000e+03 2.501094e-05 7.520245e-04 3.727865e-03
9.100000e+03 2.171902e-05 6.288254e-04 3.015569e-03
9.200000e+03 1.617857e-04 3.906911e-03 4.857732e-03
9.300000e+03 1.907045e-05 2.670936e-03 9.217689e-03
9.400000e+03 5.961582e-05 5.171500e-03 5.601640e-03
9.500000e+03 3.268500e-06 2.023355e-03 5.103178e-03
9.600000e+03 4.625360e-06 1.274464e-03 2.745840e-03
9.700000e+03 9.885925e-07 1.145288e-03 1.787820e-03
9.800000e+03 1.812217e-05 2.218755e-03 3.373413e-03
